XLSX,XLSM,PDF,DWG,SCANNED,DRAWING NAME,Rev,DIA,DIA_1,FACE,FACE_1,BEARINGMAX,BEARINGMIN,STEPS,OEM,TYPE,CUST,OriginatingCustomer,customerPn,customerRevision,NEWBASEPRICE,Date,SUBCONTRACTOR,PRODUCTCODE,PREVPARTNo,DATECREATED,PartNo
N40465.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40465.xlsx#,,,,,N40465,A,4.862,4.862,13.043,13.04,0.9847,0.9841,4,EVERS,"13"" MACHINE #E2",,"ENVASES INTERNATIONAL, VENEZUELA",,*,,37186,,N,,37186,N40465
N40466.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40466.xlsx#,,,,,N40466,*,4.52,4.52,11,11,0.9885,0.988,3,MARK ANDY,#4300,,,,*,,37190,,N,MARK0028,37190,N40466
N40467.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40467.xlsx#,,,,,N40467,*,4.52,4.52,11,11,0.9846,0.9843,3,MARK ANDY,#4300,CORPORATE EXPRESS,CORPORATE EXPRESS,,*,,37190,,N,,37190,N40467
N40468.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40468.xlsx#,,,,,N40468,A,4.52,4.52,11,11,0.9838,0.9833,3,MARK ANDY,LETTERPRESS,,,,G,,37193,,N,MARK0011,37193,N40468
#N/A,,,,,N40469,*,4.52,4.52,11,11,0.9846,0.9843,3,MARK ANDY,#4300,,,,H,,37193,,N,MARK0012,37193,N40469
#N/A,,,,,N40470,A,2.911,2.911,16.38,16.38,0.7498,0.7493,2,MARK ANDY,"4130, 4150, 4200 ECHOLITE",,,,*,,37194,,N,,37195,N40470
N40471.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40471.xlsx#,,,,,N40471,*,5,5,22,22,1,0.9995,2,,"22""",,"TECH-SEAL PRODUCTS, WV",,*,,37195,,N,,37195,N40471
#N/A,,,,,N40472,A,2.911,2.911,A,A,0.7498,0.7493,2,MARK ANDY,"910, 4120, & 2100 ECHOLITE",,,,C,,37204,,N,MARK0002,37204,N40472
N40473.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40473.xlsx#,,,,,N40473,A,3.94,3.94,29.528,29.52,0.9845,0.9841,4,W & D,MODIFIED #249,MAC PAPER CONVERTORS,MAC PAPER CONVERTORS,,*,,37207,,N,,37208,N40473
#N/A,,,,,N40474,*,4.772,4.772,13.189,13.18,,,5,GALLUS,R-300,,CCL LABEL,,*,,37214,,N,UNK00075,37214,N40474
N40475.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40475.xlsx#,,,,,N40475,A,4.005,4.005,14,14,0.9846,0.9841,5,TOPFLIGHT CORP.,"14""",,TOPFLIGHT CORP.,,*,,37215,,N,,37215,N40475
N40476.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40476.xlsx#,,,,,N40476,A,2.875,2.875,6.5,6.5,0.6249,0.6245,3,TOPFLIGHT CORP.,FP-600 STANDARD,,TOPFLIGHT CORP.,,D,,37215,,N,TOP 3.00,37215,N40476
N40477.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40477.xlsx#,,,,,N40477,*,5.512,5.512,22.441,22.44,1.1817,1.1812,2,HOBEMA,28C,,CMPC TISSUE QUILICURA/PRISMAFLEX,,*,,37224,,N,,37225,N40477
N40478.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40478.xlsx#,,,,,N40478,*,3.885,3.885,26.772,26.77,1.378,1.3774,6,COMEXI,PUIGMAL-2,,"PLASTICOS DEL LITOVAL, ECUADOR",,*,,37232,,N,,37235,N40478
#N/A,,,,,N40479,*,3.15,3.15,19.685,19.68,0.7876,0.7872,5,W & D,"19""",,PRISMAFLEX/VIGAMIL,,*,,37239,,N,,37239,N40479
N40480.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40480.xlsx#,,,,,N40480,A,3.428,3.428,7.874,7.874,0.7878,0.7874,4,FLEXOGRAFICA,MODEL 6,,"ALICO, S.A.",,*,,37243,,N,,37243,N40480
N40481.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40481.xlsx#,,,,,N40481,A,2,2,6.25,6.25,.876 BORE,.875 BORE,1,TOPFLIGHT CORP.,T-500-7,,TOPFLIGHT CORP.,,*,,37260,,N,TOP 1.00,37263,N40481
#N/A,,,,,N40482,*,5,5,20,20,1.3742,1.374,3,KEMPSMITH MACHINE CO.,"20""",,"SMEAD, TEXAS",,*,,37271,,N,,37278,N40482
N40483.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40483.xlsx#,,,,,N40483,A,3.428,3.428,7.874,7.874,0.7878,0.7874,4,FLEXOGRAFICA,MODEL 8,,"ALICO, S.A.",,10,,37277,,N,,37278,N40483
N40484.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40484.xlsx#,,,,,N40484,C,4.001,4.001,19.75,19.75,0.7877,0.7873,8,F.L. SMITHE,800 SERIES,,"ATLANTIC ENVELOPE, CO.",,*,,37281,,N,,37281,N40484
N40485.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40485.xlsx#,,,,,N40485,C,3.82,3.82,11.25,11.25,0.9997,0.9992,3,AQUAFLEX,"10"" (LCQX) INSTA-PREP ECHOLITE",PRINTING USA STOCK ROLL,PRINTING USA STOCK ROLL,,1,,36488,DMA,N,,,N40485
N40486.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40486.xlsx#,,,,,N40486,*,3.055,3.055,12.223,12.22,.5000 BORE,.4995 BORE,1,MATTHEWS INTERNATIONAL CORP.,MODEL #5124,,MATTHEWS INTERNATIONAL CORP.,,*,,37305,,N,,37306,N40486
N40487.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40487.xlsx#,,,,,N40487,A,4.139,4.139,10.354,10.35,0.9847,0.9841,3,ARSOMA,EM 260 ECHOLITE,,"PAKMARKAS, LITHUANIA",,C,,37306,,N,,37306,N40487
N40488.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40488.xlsx#,,,,,N40488,*,3.51,3.51,16.75,16.75,0.6695,0.6692,4,WOLVERINE,CUB-LINE,,,,*,,37308,,N,,37308,N40488
N40489.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40489.xlsx#,,,,,N40489,A,3.51,3.51,32.75,32.75,0.6695,0.6692,4,WOLVERINE,"32"" CUB-LINE CUB-PRINTER",,,,*,,37308,,N,,37308,N40489
N40490.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40490.xlsx#,,,,,N40490,*,3.1831,3.183,13.78,13.78,0.9845,0.9841,4,PARTORIA ENGINEERING LTD.,"13""",,"STALFORS -  GOTEBORG, SWEDEN",,*,,37314,,N,,37314,N40490
N40491.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40491.xlsx#,,,,,N40491,*,4.138,4.138,13.78,13.78,1.1815,1.1811,2,RASTERVALS,PP5,,UPM-KYMMENE OYJ WALKI WISA,,*,,37319,,N,,37319,N40491
N40492.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40492.xlsx#,,,,,N40492,*,5.73,5.73,18,18,0.788,0.7875,4,"RETROFLEX, INC.","18""",,,,*,,37320,,N,,37327,N40492
N40493.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40493.xlsx#,,,,,N40493,A,3.1331,3.133,24.803,24.8,0.6693,0.6689,5,KOMORI,"24""",,INTERNATIONAL PAPER - EL SALVADOR,,*,,37323,,N,,37327,N40493
#N/A,,,,,N40494,B,3.7402,3.74,A,A,0.9843,0.9835,3,MULTI PRINT SYSTEMS,MPS-7000,(DRAWING IS OBSOLETE - REPLACED BY #N40437),(DRAWING IS OBSOLETE - REPLACED BY #N40437),,E,,37329,,N,,37329,N40494
N40495.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40495.xlsx#,,,,,N40495,A,3.2835,3.283,11.811,11.81,1.1811,1.1803,7,IWASAKI,LR25VT-5,,DANA LABEL,,*,,37337,,N,,37337,N40495
N40496.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40496.xlsx#,,,,,N40496,*,3.938,3.938,10,10,BORE,BORE,0,AET FILMS,"10""",,"AET FILMS, DE",,*,,37342,,N,,37342,N40496
N40497.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40497.xlsx#,,,,,N40497,*,3.82,3.82,23.75,23.75,1.1813,1.181,4,AQUAFLEX,23 (LW) ECHOLITE,,GARED GRAPHICS,,2,,37356,,N,,37356,N40497
N40498.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40498.xlsx#,,,,,N40498,*,4.219,4.219,22.5,22.5,1.3785,1.3781,4,WARD KRAFT LABELS,PRESS #238,,WARD KRAFT LABELS,,*,,37365,,N,,37365,N40498
N40499.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40499.xlsx#,,,,,N40499,B,2.765,2.765,A,A,.7890 BORE,.7877 BORE,3,SIAT,OLD STYLE,,WA ETIQUETAS - EQUADOR,,*,,37368,,N,,37369,N40499
N40500.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40500.xlsx#,,,,,N40500,*,1.933,1.933,4.321,4.321,0.3931,0.392,2,IBIRAMA,"4""",,WA ETIQUETAS - EQUADOR,,*,,37369,,N,,37369,N40500
N40501.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40501.xlsx#,,,,,N40501,*,2.8661,2.866,C,C,0.6698,0.6693,6,GIDUE,COMBAT- FLOWER GROUP,,"GIDUE/PRAGATI GRAPHICS, INDIA",,*,,37383,,N,,37389,N40501
N40502.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40502.xlsx#,,,,,N40502,*,2.946,2.946,A,A,0.7498,0.7493,1,MARK ANDY,MODEL #4110 SOLID,,TECHNICAL GRAPHICS,,*,,37386,,N,,37389,N40502
N40503.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40503.xlsx#,,,,,N40503,*,2.946,2.946,A,A,0.7498,0.7493,1,MARK ANDY,MODEL #4110 ECHOLITE,,TECHNICAL GRAPHICS,,*,,37386,,N,,37389,N40503
N40504.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40504.xlsx#,,,,,N40504,A,3.5015,3.501,19.281,19.28,1.9997 BORE,1.9995 BORE,0,WARD KRAFT LABELS,UV FLEXO PRINT STATION,,"WARD KRAFT LABELS - FT. SCOTT, KS",,1,,37391,,N,,37392,N40504
N40505.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40505.xlsx#,,,,,N40505,*,8.005,8.005,6.558,6.558,3.001 BORE,2.998 BORE,0,"METAL CONTAINER, CA","6""",,"METAL CONTAINER, CA.",,*,,37392,,N,,37392,N40505
N40506.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40506.xlsx#,,,,,N40506,*,2.512,2.512,11,11,0.6695,0.669,3,MANHASSET,"11""",,,,*,,37397,,N,,37397,N40506
N40507.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40507.xlsx#,,,,,N40507,*,2.516,2.516,8,8,0.6695,0.669,3,MANHASSET,"8""",,,,*,,37411,,N,,37412,N40507
N40508.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40508.xlsx#,,,,,N40508,*,2.508,2.508,8,8,0.6695,0.669,3,MANHASSET,"8""",,,,*,,37412,,N,MAN00007,37412,N40508
N40509.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40509.xlsx#,,,,,N40509,*,3.15,3.15,5.15,5.15,0.7877,0.7874,3,MATTHEWS INTERNATIONAL CORP.,"5""",,MATTHEWS INTERNATIONAL CORP.,,*,,37418,,N,,37418,N40509
N40510.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40510.xlsx#,,,,,N40510,*,2.875,2.875,7.125,7.125,0.6249,0.6245,3,TOPFLIGHT CORP.,600 WATER BASED,,TOPFLIGHT CORP.,,B,,37425,,N,,37425,N40510
N40511.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40511.xlsx#,,,,,N40511,*,3.51,3.51,22.75,22.75,0.6695,0.6692,4,WOLVERINE,CUB-LINE CUB-PRINTER,,,,*,,37431,,N,,37431,N40511
N40512.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40512.xlsx#,,,,,N40512,*,2.506,2.506,9,9,0.625,0.624,1,,"9""",,SMITH'S FOOD & DRUG,,*,,37439,,N,,37439,N40512
N40513.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40513.xlsx#,,,,,N40513,*,3.15,3.15,5.15,5.15,0.7877,0.7874,3,MATTHEWS INTERNATIONAL CORP.,"5""",,MATTHEWS INTERNATIONAL CORP.,,*,,37439,,N,,37439,N40513
N40514.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40514.xlsx#,,,,,N40514,*,2.387,2.387,12.992,12.99,0.6698,0.6694,3,EBP,"12""",,MERIT SISTEM,,*,,37446,,N,,37446,N40514
#N/A,,,,,N40515,A,3.509,3.509,13.5,13.5,0.9847,0.9844,6,ALLIED GEAR & MACHINE,FLEXMASTER III,,THE STROUSE CORP.,,*,,37453,,N,,37454,N40515
N40516.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40516.xlsx#,,,,,N40516,*,4.457,4.457,1.89,1.89,2.1267 BORE,2.1261 BORE,0,HAUNI,"1.89""",,HAUNI,,*,,37453,,N,,37455,N40516
N40517.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40517.xlsx#,,,,,N40517,*,3.502,3.502,19.5,19.5,0.9845,0.9842,2,CHROMAS,"18"" (HQX)  PRESTIGE",,ALLADIN,,4,,37466,,N,,37466,N40517
N40518.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40518.xlsx#,,,,,N40518,*,3.78,3.78,25.591,25.59,0.9847,0.9841,5,FLEXOGRAFICA,MODEL 10,,"ALICO, S.A.",,*,,37475,,N,,37475,N40518
N40519.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40519.xlsx#,,,,,N40519,*,3.82,3.82,23.725,23.72,1.1813,1.181,4,AQUAFLEX,"23.5"" (LW) ECHOLITE",,GARED GRAPHICS,,2,,37356,,N,,37483,N40519
N40520.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40520.xlsx#,,,,,N40520,*,3.055,3.055,6.223,6.223,.5000 BORE,.4995 BORE,1,MATTHEWS INTERNATIONAL CORP.,MODEL #5624,,MATTHEWS INTERNATIONAL CORP.,,*,,37484,,N,,37484,N40520
#N/A,,,,,N40521,C,3.945,3.945,A,A,0.7498,0.7493,2,MARK ANDY,MODEL #3000,(DRAWING IS OBSOLETE - SEE DRAWING #N40684),(DRAWING IS OBSOLETE - SEE DRAWING #N40684),,A,,37489,,N,,37489,N40521
N40522.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40522.xlsx#,,,,,N40522,A,3.825,3.825,24.5,24.5,1.003,0.997,2,NOTEWORTHY,"24""",,NOTEWORTHY,,*,,37491,,N,NOTEWORTHY01,37491,N40522
N40523.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40523.xlsx#,,,,,N40523,A,3.825,3.825,17,17,1.003,0.997,2,NOTEWORTHY,IME #2,,NOTEWORTHY,,*,,37491,,N,NOTEWORTHY02,37491,N40523
N40524.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40524.xlsx#,,,,,N40524,*,4.812,4.812,13.25,13.25,0.9846,0.9841,4,EVERS,CONVERTED 28000,,"INTERNATIONAL PAPER, EL SALVADOR",,*,,37494,,N,,37494,N40524
N40525.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40525.xlsx#,,,,,N40525,*,3.498,3.498,19,19,1.4564 BORE,1.4554 BORE,0,NILPETER,SERIES RPS-4800,,NILPETER,,*,,37503,,N,,37503,N40525
N40526.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40526.xlsx#,,,,,N40526,*,4.812,4.812,12.625,12.62,0.9846,0.9841,4,EVERS,CONVERTED 28000,,"INTERNATIONAL PAPER, EL SALVADOR",,*,,37508,,N,,37508,N40526
N40527.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40527.xlsx#,,,,,N40527,A,3.842,3.842,1,1,1.0003,0.9997,4,MATTHEWS INTERNATIONAL CORP.,"1"" ROLL",,MATTHEWS INTERNATIONAL CORP.,,*,,37512,,N,,37515,N40527
N40528.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40528.xlsx#,,,,,N40528,A,5.093,5.093,25.25,25.25,1.3783,1.3779,3,AQUAFLEX,24.5 (ZXB (M)),"KLEARFOLD - LOUISA, VA.","KLEARFOLD - LOUISA, VA.",,*,,37515,,N,,37515,N40528
#N/A,,,,,N40529,*,4.862,4.862,12.677,12.67,0.9847,0.9841,4,EVERS,"12"" MACHINE #E1",,"ENVASES INTERNATIONAL, VENEZUELA",,*,,37517,,N,,37517,N40529
N40530.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40530.xlsx#,,,,,N40530,*,4.709,4.709,1.89,1.89,2.1267 BORE,2.1261 BORE,0,HAUNI,"1.89""",,HAUNI,,*,,37524,,N,,37524,N40530
N40531.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40531.xlsx#,,,,,N40531,A,4.03,4.03,19.75,19.75,0.7877,0.7873,6,F.L. SMITHE,"19""",ATLANTIC ENVELOPE,ATLANTIC ENVELOPE,,*,,37532,,N,,37532,N40531
N40532.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40532.xlsx#,,,,,N40532,*,2.946,2.946,7.38,7.38,0.7869,0.7864,3,MARK ANDY,MODEL #820 RUNNING REGISTER SYSTEM,"NORTHWEST LABEL, WA #9817","NORTHWEST LABEL, WA #9817",,E,,37540,,N,,37540,N40532
N40533.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40533.xlsx#,,,,,N40533,*,2.911,2.911,14,14,0.7498,0.7493,2,MARK ANDY,"CUSTOM 13"" 2200","CRIS RAY PRINTING, NY","CRIS RAY PRINTING, NY",,*,,37558,,N,,37558,N40533
N40534.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40534.xlsx#,,,,,N40534,*,4.456,4.456,18.661,18.66,0.9847,0.9841,4,OMET,"18""",,,,0,,37559,,N,,37559,N40534
N40535.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40535.xlsx#,,,,,N40535,*,2.512,2.512,7.008,7.008,0.6695,0.6692,2,MANHASSET,"6"" MAPL M/C","HARRIS TEA, NJ","HARRIS TEA, NJ",,*,,37579,,N,,37579,N40535
N40536.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40536.xlsx#,,,,,N40536,A,3.859,3.859,17.087,17.08,0.9848,0.9844,2,ROTOCOLOR,#596,,STORA ENSO,,*,,37592,,N,,37592,N40536
N40537.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40537.xlsx#,,,,,N40537,*,1.9146,1.914,6.625,6.625,0.6697,0.6694,2,EXPRESS LABEL,XLABEL LAYER 601ALX,,"ENNIS TAG & LABEL, WOLFE CITY, TX",,*,,37599,,N,,37600,N40537
N40538.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40538.xlsx#,,,,,N40538,*,2.795,2.795,10.236,10.23,0.6697,0.6694,3,"BOSISIO & HIJOS, SA","10""",,"BOSISIO & HIJOS, SA",,0,,37599,,N,,37600,N40538
N40539.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40539.xlsx#,,,,,N40539,*,2.911,2.911,12,12,0.7498,0.7493,2,MARK ANDY,MODIFIED 4150,"TAPE RIGHT, ANDERSON, SC","TAPE RIGHT, ANDERSON, SC",,*,,37603,,N,,37603,N40539
N40540.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40540.xlsx#,,,,,N40540,*,2.911,2.911,10.38,10.38,0.7498,0.7493,2,MARK ANDY,MODIFIED 4150 (CENTER),(DRAWING IS OBSOLETE),(DRAWING IS OBSOLETE),,*,,37608,,N,,37608,N40540
N40541.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40541.xlsx#,,,,,N40541,*,5.969,5.969,16.688,16.68,2,1.9995,3,"ROBERTS POLYPRO, INC.","16""",,"ROBERTS POLYPRO, INC.",,0,,37609,,N,,37610,N40541
N40542.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40542.xlsx#,,,,,N40542,B,4.112,4.112,23.5,23.5,1.1816,1.1812,3,PROPHETEER,"23""",,"APPLE CONVERTING, NY",,5,,37610,,N,,37610,N40542
N40543.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40543.xlsx#,,,,,N40543,A,3.428,3.428,7.874,7.874,0.7878,0.7874,4,FLEXOGRAFICA,MODEL 6,,"ALICO, S.A.",,*,,37629,,N,,37630,N40543
N40544.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40544.xlsx#,,,,,N40544,A,5.969,5.969,15.433,15.43,1.75,1.7495,2,"ROBERTS POLYPRO, INC.","15""",,"ROBERTS POLYPRO, INC.",,1,,37636,,N,,37636,N40544
N40545.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40545.xlsx#,,,,,N40545,*,4.219,4.219,20.75,20.75,1.3784,1.3779,5,ZIG-ZAG,"20""",,WARD KRAFT LABEL,,D,,37650,,N,,37643,N40545
N40546.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40546.xlsx#,,,,,N40546,*,2.938,2.938,8.25,8.25,0.7497,0.7492,2,TOPFLIGHT CORP.,"8"" MODIFIED MARK ANDY",TOPFLIGHT CORP.,TOPFLIGHT CORP.,,A,,37644,,N,,37644,N40546
N40547.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40547.xlsx#,,,,,N40547,*,2.51,2.51,6.75,6.75,0.6697,0.6694,2,DISCOUNT LABEL,BB,,DISCOUNT LABEL,,*,,37651,,N,,37652,N40547
N40548.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40548.xlsx#,,,,,N40548,*,4.219,4.219,13.75,13.75,1.3784,1.3779,5,ZIG-ZAG,"13""",,WARD KRAFT LABEL,,0,,37652,,N,ZIGZAG01,37652,N40548
N40549.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40549.xlsx#,,,,,N40549,*,2.911,2.911,10.38,10.38,0.7498,0.7493,2,MARK ANDY,MODIFIED 4150 (OPERATOR),(DRAWING IS OBSOLETE),(DRAWING IS OBSOLETE),,*,,37658,,N,,37658,N40549
N40550.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40550.xlsx#,,,,,N40550,*,4.001,4.001,15,15,1,0.999,2,"FAUSTEL, INC.",LAB COATER,,,,G,,37659,,N,,37659,N40550
N40551.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40551.xlsx#,,,,,N40551,A,2.51,2.51,17,17,0.6695,0.6693,3,MANHASSET,"17""",,"CANYON GRAPHICS, CA",,*,,37663,,N,,37663,N40551
N40552.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40552.xlsx#,,,,,N40552,B,2.548,2.548,10.75,10.75,1.1874 BORE,1.1870 BORE,0,WEBTRON/RCMP,WEBTRON X-10,,RCMP,,1,,37665,,N,,37665,N40552
#N/A,,,,,N40553,A,3.428,3.428,7.874,7.874,0.7878,0.7874,6,FLEXOGRAFICA,MODEL 8,,"ALICO, S.A.",,*,,37672,,N,,37672,N40553
N40554.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40554.xlsx#,,,,,N40554,B,3.183,3.183,10.63,10.63,0.9843,0.9839,5,KO-PACK,250 PRESS,,"H.S. CROCKER, PA.",,*,,37673,,N,,37672,N40554
N40555.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40555.xlsx#,,,,,N40555,A,3.183,3.183,15.748,15.74,0.9843,0.9839,5,KO-PACK,400 PRESS,,"H.S. CROCKER, PA.",,*,,37673,,N,,37672,N40555
N40556.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40556.xlsx#,,,,,N40556,*,3.183,3.183,16.38,16.38,0.7087,0.7083,2,KO-PACK,FLEXO 400,,"H.S. CROCKER, PA.",,*,,37673,,N,,37673,N40556
N40557.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40557.xlsx#,,,,,N40557,*,3.952,3.952,11,11,1.3785,1.3781,3,COMCO,MODIFIED COMMANDER,QUIDEL CORP.,QUIDEL CORP.,,I,,37673,,N,,37673,N40557
N40558.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40558.xlsx#,,,,,N40558,B,2.795,2.795,10.236,10.23,0.6693,0.6686,3,ETIRAMA,ST 250,,ITIRAMA,,*,,37676,,N,,37676,N40558
N40559.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40559.xlsx#,,,,,N40559,*,1.123,1.123,3.502,3.502,0.3744,0.3743,2,"SOHN MANUFACTURING, INC.",MODEL 7000,,"SMITH FOOD & DRUG, UT",,*,,37676,,N,,37676,N40559
N40560.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40560.xlsx#,,,,,N40560,A,4.008,4.008,17.688,17.68,1.1814,1.181,4,W & D,627 RS,"MAIL-WELL ENVELOPE, NJ","MAIL-WELL ENVELOPE, NJ",,*,,37699,,N,,37699,N40560
N40561.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40561.xlsx#,,,,,N40561,*,3.509,3.509,12,12,1,0.9995,1,ALLIED GEAR & MACHINE,MODIFIED F2,"DATAPAGE TECHNOLOGIES - St. PETERS, MO","DATAPAGE TECHNOLOGIES - St. PETERS, MO",,*,,37698,,N,,37699,N40561
#N/A,,,,,N40562,*,5.516,5.516,22.5,22.5,1.3776,1.377,5,WEBER,"22""",,,,*,,37700,,N,,37708,N40562
N40563.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40563.xlsx#,,,,,N40563,*,4.023,4.023,16.89,16.89,0.7874,0.787,5,ART PATTERN,"16""",,SUPREMEX,,*,,37701,,N,,37708,N40563
N40564.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\N40564.xlsx#,,,,,N40564,*,4.854,4.854,24.016,24.01,0.9847,0.9844,7,EVERS,"24""","INTERNATIONAL PAPER, EL SALVADOR","INTERNATIONAL PAPER, EL SALVADOR",,*,,37705,,N,,37708,N40564
